# x
5.000000000000000000e-01 4.460000038146972656e+00
8.999999761581420898e-01 4.460000038146972656e+00
1.000000014901161194e-01 4.469999790191650391e+00
5.000000000000000000e-01 4.469999790191650391e+00
8.999999761581420898e-01 4.469999790191650391e+00
1.000000014901161194e-01 4.480000019073486328e+00
5.000000000000000000e-01 4.480000019073486328e+00
8.999999761581420898e-01 4.480000019073486328e+00
1.000000014901161194e-01 4.489999771118164062e+00
5.000000000000000000e-01 4.489999771118164062e+00
8.999999761581420898e-01 4.489999771118164062e+00
1.000000014901161194e-01 4.500000000000000000e+00
5.000000000000000000e-01 4.500000000000000000e+00
8.999999761581420898e-01 4.500000000000000000e+00
1.000000014901161194e-01 4.510000228881835938e+00
5.000000000000000000e-01 4.510000228881835938e+00
8.999999761581420898e-01 4.510000228881835938e+00
1.000000014901161194e-01 4.519999980926513672e+00
5.000000000000000000e-01 4.519999980926513672e+00
8.999999761581420898e-01 4.519999980926513672e+00
1.000000014901161194e-01 4.530000209808349609e+00
5.000000000000000000e-01 4.530000209808349609e+00
8.999999761581420898e-01 4.530000209808349609e+00
1.000000014901161194e-01 4.539999961853027344e+00
5.000000000000000000e-01 4.539999961853027344e+00
8.999999761581420898e-01 4.539999961853027344e+00
1.000000014901161194e-01 4.550000190734863281e+00
5.000000000000000000e-01 4.550000190734863281e+00
8.999999761581420898e-01 4.550000190734863281e+00
1.000000014901161194e-01 4.559999942779541016e+00
5.000000000000000000e-01 4.559999942779541016e+00
8.999999761581420898e-01 4.559999942779541016e+00
1.000000014901161194e-01 4.570000171661376953e+00
5.000000000000000000e-01 4.570000171661376953e+00
8.999999761581420898e-01 4.570000171661376953e+00
1.000000014901161194e-01 4.579999923706054688e+00
5.000000000000000000e-01 4.579999923706054688e+00
8.999999761581420898e-01 4.579999923706054688e+00
1.000000014901161194e-01 4.590000152587890625e+00
5.000000000000000000e-01 4.590000152587890625e+00
8.999999761581420898e-01 4.590000152587890625e+00
1.000000014901161194e-01 4.599999904632568359e+00
5.000000000000000000e-01 4.599999904632568359e+00
8.999999761581420898e-01 4.599999904632568359e+00
1.000000014901161194e-01 4.610000133514404297e+00
5.000000000000000000e-01 4.610000133514404297e+00
8.999999761581420898e-01 4.610000133514404297e+00
1.000000014901161194e-01 4.619999885559082031e+00
5.000000000000000000e-01 4.619999885559082031e+00
8.999999761581420898e-01 4.619999885559082031e+00
1.000000014901161194e-01 4.630000114440917969e+00
5.000000000000000000e-01 4.630000114440917969e+00
8.999999761581420898e-01 4.630000114440917969e+00
1.000000014901161194e-01 4.639999866485595703e+00
5.000000000000000000e-01 4.639999866485595703e+00
8.999999761581420898e-01 4.639999866485595703e+00
1.000000014901161194e-01 4.650000095367431641e+00
5.000000000000000000e-01 4.650000095367431641e+00
8.999999761581420898e-01 4.650000095367431641e+00
1.000000014901161194e-01 4.659999847412109375e+00
5.000000000000000000e-01 4.659999847412109375e+00
8.999999761581420898e-01 4.659999847412109375e+00
1.000000014901161194e-01 4.670000076293945312e+00
5.000000000000000000e-01 4.670000076293945312e+00
8.999999761581420898e-01 4.670000076293945312e+00
1.000000014901161194e-01 4.679999828338623047e+00
5.000000000000000000e-01 4.679999828338623047e+00
8.999999761581420898e-01 4.679999828338623047e+00
1.000000014901161194e-01 4.690000057220458984e+00
5.000000000000000000e-01 4.690000057220458984e+00
8.999999761581420898e-01 4.690000057220458984e+00
1.000000014901161194e-01 4.699999809265136719e+00
5.000000000000000000e-01 4.699999809265136719e+00
8.999999761581420898e-01 4.699999809265136719e+00
1.000000014901161194e-01 4.710000038146972656e+00
5.000000000000000000e-01 4.710000038146972656e+00
8.999999761581420898e-01 4.710000038146972656e+00
1.000000014901161194e-01 4.719999790191650391e+00
5.000000000000000000e-01 4.719999790191650391e+00
8.999999761581420898e-01 4.719999790191650391e+00
1.000000014901161194e-01 4.730000019073486328e+00
5.000000000000000000e-01 4.730000019073486328e+00
8.999999761581420898e-01 4.730000019073486328e+00
1.000000014901161194e-01 4.739999771118164062e+00
5.000000000000000000e-01 4.739999771118164062e+00
8.999999761581420898e-01 4.739999771118164062e+00
1.000000014901161194e-01 4.750000000000000000e+00
5.000000000000000000e-01 4.750000000000000000e+00
8.999999761581420898e-01 4.750000000000000000e+00
1.000000014901161194e-01 4.760000228881835938e+00
5.000000000000000000e-01 4.760000228881835938e+00
8.999999761581420898e-01 4.760000228881835938e+00
1.000000014901161194e-01 4.769999980926513672e+00
5.000000000000000000e-01 4.769999980926513672e+00
8.999999761581420898e-01 4.769999980926513672e+00
1.000000014901161194e-01 4.780000209808349609e+00
5.000000000000000000e-01 4.780000209808349609e+00
8.999999761581420898e-01 4.780000209808349609e+00
1.000000014901161194e-01 4.789999961853027344e+00
5.000000000000000000e-01 4.789999961853027344e+00
8.999999761581420898e-01 4.789999961853027344e+00
1.000000014901161194e-01 4.800000190734863281e+00
5.000000000000000000e-01 4.800000190734863281e+00
8.999999761581420898e-01 4.800000190734863281e+00
1.000000014901161194e-01 4.809999942779541016e+00
5.000000000000000000e-01 4.809999942779541016e+00
8.999999761581420898e-01 4.809999942779541016e+00
1.000000014901161194e-01 4.820000171661376953e+00
5.000000000000000000e-01 4.820000171661376953e+00
8.999999761581420898e-01 4.820000171661376953e+00
1.000000014901161194e-01 4.829999923706054688e+00
5.000000000000000000e-01 4.829999923706054688e+00
8.999999761581420898e-01 4.829999923706054688e+00
1.000000014901161194e-01 4.840000152587890625e+00
5.000000000000000000e-01 4.840000152587890625e+00
8.999999761581420898e-01 4.840000152587890625e+00
1.000000014901161194e-01 4.849999904632568359e+00
5.000000000000000000e-01 4.849999904632568359e+00
8.999999761581420898e-01 4.849999904632568359e+00
1.000000014901161194e-01 4.860000133514404297e+00
5.000000000000000000e-01 4.860000133514404297e+00
8.999999761581420898e-01 4.860000133514404297e+00
1.000000014901161194e-01 4.869999885559082031e+00
5.000000000000000000e-01 4.869999885559082031e+00
8.999999761581420898e-01 4.869999885559082031e+00
1.000000014901161194e-01 4.880000114440917969e+00
5.000000000000000000e-01 4.880000114440917969e+00
8.999999761581420898e-01 4.880000114440917969e+00
1.000000014901161194e-01 4.889999866485595703e+00
5.000000000000000000e-01 4.889999866485595703e+00
8.999999761581420898e-01 4.889999866485595703e+00
1.000000014901161194e-01 4.900000095367431641e+00
5.000000000000000000e-01 4.900000095367431641e+00
8.999999761581420898e-01 4.900000095367431641e+00
1.000000014901161194e-01 4.909999847412109375e+00
5.000000000000000000e-01 4.909999847412109375e+00
8.999999761581420898e-01 4.909999847412109375e+00
1.000000014901161194e-01 4.920000076293945312e+00
5.000000000000000000e-01 4.920000076293945312e+00
8.999999761581420898e-01 4.920000076293945312e+00
1.000000014901161194e-01 4.929999828338623047e+00
5.000000000000000000e-01 4.929999828338623047e+00
8.999999761581420898e-01 4.929999828338623047e+00
1.000000014901161194e-01 4.940000057220458984e+00
5.000000000000000000e-01 4.940000057220458984e+00
8.999999761581420898e-01 4.940000057220458984e+00
1.000000014901161194e-01 4.949999809265136719e+00
5.000000000000000000e-01 4.949999809265136719e+00
8.999999761581420898e-01 4.949999809265136719e+00
1.000000014901161194e-01 4.960000038146972656e+00
5.000000000000000000e-01 4.960000038146972656e+00
8.999999761581420898e-01 4.960000038146972656e+00
1.000000014901161194e-01 4.969999790191650391e+00
5.000000000000000000e-01 4.969999790191650391e+00
8.999999761581420898e-01 4.969999790191650391e+00
1.000000014901161194e-01 4.980000019073486328e+00
5.000000000000000000e-01 4.980000019073486328e+00
8.999999761581420898e-01 4.980000019073486328e+00
1.000000014901161194e-01 4.989999771118164062e+00
5.000000000000000000e-01 4.989999771118164062e+00
8.999999761581420898e-01 4.989999771118164062e+00
1.000000014901161194e-01 5.000000000000000000e+00
5.000000000000000000e-01 5.000000000000000000e+00
8.999999761581420898e-01 5.000000000000000000e+00
1.000000014901161194e-01 5.010000228881835938e+00
5.000000000000000000e-01 5.010000228881835938e+00
8.999999761581420898e-01 5.010000228881835938e+00
1.000000014901161194e-01 5.019999980926513672e+00
5.000000000000000000e-01 5.019999980926513672e+00
8.999999761581420898e-01 5.019999980926513672e+00
1.000000014901161194e-01 5.030000209808349609e+00
5.000000000000000000e-01 5.030000209808349609e+00
8.999999761581420898e-01 5.030000209808349609e+00
1.000000014901161194e-01 5.039999961853027344e+00
5.000000000000000000e-01 5.039999961853027344e+00
8.999999761581420898e-01 5.039999961853027344e+00
1.000000014901161194e-01 5.050000190734863281e+00
5.000000000000000000e-01 5.050000190734863281e+00
8.999999761581420898e-01 5.050000190734863281e+00
1.000000014901161194e-01 5.059999942779541016e+00
5.000000000000000000e-01 5.059999942779541016e+00
8.999999761581420898e-01 5.059999942779541016e+00
1.000000014901161194e-01 5.070000171661376953e+00
5.000000000000000000e-01 5.070000171661376953e+00
8.999999761581420898e-01 5.070000171661376953e+00
1.000000014901161194e-01 5.079999923706054688e+00
5.000000000000000000e-01 5.079999923706054688e+00
8.999999761581420898e-01 5.079999923706054688e+00
1.000000014901161194e-01 5.090000152587890625e+00
5.000000000000000000e-01 5.090000152587890625e+00
8.999999761581420898e-01 5.090000152587890625e+00
1.000000014901161194e-01 5.099999904632568359e+00
5.000000000000000000e-01 5.099999904632568359e+00
8.999999761581420898e-01 5.099999904632568359e+00
1.000000014901161194e-01 5.110000133514404297e+00
5.000000000000000000e-01 5.110000133514404297e+00
8.999999761581420898e-01 5.110000133514404297e+00
1.000000014901161194e-01 5.119999885559082031e+00
5.000000000000000000e-01 5.119999885559082031e+00
8.999999761581420898e-01 5.119999885559082031e+00
1.000000014901161194e-01 5.130000114440917969e+00
5.000000000000000000e-01 5.130000114440917969e+00
8.999999761581420898e-01 5.130000114440917969e+00
1.000000014901161194e-01 5.139999866485595703e+00
5.000000000000000000e-01 5.139999866485595703e+00
8.999999761581420898e-01 5.139999866485595703e+00
1.000000014901161194e-01 5.150000095367431641e+00
5.000000000000000000e-01 5.150000095367431641e+00
8.999999761581420898e-01 5.150000095367431641e+00
1.000000014901161194e-01 5.159999847412109375e+00
5.000000000000000000e-01 5.159999847412109375e+00
8.999999761581420898e-01 5.159999847412109375e+00
1.000000014901161194e-01 5.170000076293945312e+00
5.000000000000000000e-01 5.170000076293945312e+00
8.999999761581420898e-01 5.170000076293945312e+00
1.000000014901161194e-01 5.179999828338623047e+00
5.000000000000000000e-01 5.179999828338623047e+00
8.999999761581420898e-01 5.179999828338623047e+00
1.000000014901161194e-01 5.190000057220458984e+00
5.000000000000000000e-01 5.190000057220458984e+00
8.999999761581420898e-01 5.190000057220458984e+00
1.000000014901161194e-01 5.199999809265136719e+00
5.000000000000000000e-01 5.199999809265136719e+00
8.999999761581420898e-01 5.199999809265136719e+00
1.000000014901161194e-01 5.210000038146972656e+00
5.000000000000000000e-01 5.210000038146972656e+00
8.999999761581420898e-01 5.210000038146972656e+00
1.000000014901161194e-01 5.219999790191650391e+00
5.000000000000000000e-01 5.219999790191650391e+00
8.999999761581420898e-01 5.219999790191650391e+00
1.000000014901161194e-01 5.230000019073486328e+00
5.000000000000000000e-01 5.230000019073486328e+00
8.999999761581420898e-01 5.230000019073486328e+00
1.000000014901161194e-01 5.239999771118164062e+00
5.000000000000000000e-01 5.239999771118164062e+00
8.999999761581420898e-01 5.239999771118164062e+00
1.000000014901161194e-01 5.250000000000000000e+00
5.000000000000000000e-01 5.250000000000000000e+00
8.999999761581420898e-01 5.250000000000000000e+00
1.000000014901161194e-01 5.260000228881835938e+00
5.000000000000000000e-01 5.260000228881835938e+00
8.999999761581420898e-01 5.260000228881835938e+00
1.000000014901161194e-01 5.269999980926513672e+00
5.000000000000000000e-01 5.269999980926513672e+00
8.999999761581420898e-01 5.269999980926513672e+00
1.000000014901161194e-01 5.280000209808349609e+00
5.000000000000000000e-01 5.280000209808349609e+00
8.999999761581420898e-01 5.280000209808349609e+00
1.000000014901161194e-01 5.289999961853027344e+00
5.000000000000000000e-01 5.289999961853027344e+00
8.999999761581420898e-01 5.289999961853027344e+00
1.000000014901161194e-01 5.300000190734863281e+00
5.000000000000000000e-01 5.300000190734863281e+00
8.999999761581420898e-01 5.300000190734863281e+00
1.000000014901161194e-01 5.309999942779541016e+00
5.000000000000000000e-01 5.309999942779541016e+00
8.999999761581420898e-01 5.309999942779541016e+00
1.000000014901161194e-01 5.320000171661376953e+00
5.000000000000000000e-01 5.320000171661376953e+00
8.999999761581420898e-01 5.320000171661376953e+00
1.000000014901161194e-01 5.329999923706054688e+00
5.000000000000000000e-01 5.329999923706054688e+00
8.999999761581420898e-01 5.329999923706054688e+00
1.000000014901161194e-01 5.340000152587890625e+00
5.000000000000000000e-01 5.340000152587890625e+00
8.999999761581420898e-01 5.340000152587890625e+00
1.000000014901161194e-01 5.349999904632568359e+00
5.000000000000000000e-01 5.349999904632568359e+00
8.999999761581420898e-01 5.349999904632568359e+00
1.000000014901161194e-01 5.360000133514404297e+00
5.000000000000000000e-01 5.360000133514404297e+00
8.999999761581420898e-01 5.360000133514404297e+00
1.000000014901161194e-01 5.369999885559082031e+00
5.000000000000000000e-01 5.369999885559082031e+00
8.999999761581420898e-01 5.369999885559082031e+00
1.000000014901161194e-01 5.380000114440917969e+00
5.000000000000000000e-01 5.380000114440917969e+00
8.999999761581420898e-01 5.380000114440917969e+00
1.000000014901161194e-01 5.389999866485595703e+00
5.000000000000000000e-01 5.389999866485595703e+00
8.999999761581420898e-01 5.389999866485595703e+00
1.000000014901161194e-01 5.400000095367431641e+00
5.000000000000000000e-01 5.400000095367431641e+00
8.999999761581420898e-01 5.400000095367431641e+00
1.000000014901161194e-01 5.409999847412109375e+00
5.000000000000000000e-01 5.409999847412109375e+00
8.999999761581420898e-01 5.409999847412109375e+00
1.000000014901161194e-01 5.420000076293945312e+00
5.000000000000000000e-01 5.420000076293945312e+00
8.999999761581420898e-01 5.420000076293945312e+00
1.000000014901161194e-01 5.429999828338623047e+00
5.000000000000000000e-01 5.429999828338623047e+00
8.999999761581420898e-01 5.429999828338623047e+00
1.000000014901161194e-01 5.440000057220458984e+00
5.000000000000000000e-01 5.440000057220458984e+00
8.999999761581420898e-01 5.440000057220458984e+00
1.000000014901161194e-01 5.449999809265136719e+00
5.000000000000000000e-01 5.449999809265136719e+00
8.999999761581420898e-01 5.449999809265136719e+00
1.000000014901161194e-01 5.460000038146972656e+00
